Application ID,Company,Role,Status,Decision,Purpose,Match Score,Match Class,ATS Estimate,Technical Match,Experience Match,AI Match,Company Trust Score,Company Verdict,Platform,Work Mode,Country,Location,Date Found,Date Posted,Applied Date,Deadline,Job URL,Canonical URL,Official Company URL,Resume Version,Resume File,Resume Attachment,Missing Skills,Next Action,Notes,_page_id,_page_url,_created_time,_last_edited_time,_archived,Salary INR Approx,Recruiter,Interview Date,Recruiter Email,Offer Salary,Discovered By,Created,Next Action Date,Company Check Notes,Resume Variant,External Job ID,Reason Not Applied,AmbitionBox Rating,Salary Confidence,Salary Currency,Recruiter URL,Application Method,Rejection Reason,Response,Decision Reason,Verification,Salary Stated,Follow-up Date,Email Status,Google Maps Presence,Glassdoor Rating,Experience Required,Source Confidence,Last Edited,Assessment,Interview Stage,Normalized Role,Company + Role
APP42,Dscout,Applied AI Engineer - India,MATCHED,MAYBE,,61,Possible,62,10,20,3,76,GENUINE,Company Career Page,Remote-India,India,Remote — India,2026-09-07,,,,https://job-boards.greenhouse.io/dscout/jobs/4370258009,https://job-boards.greenhouse.io/dscout/jobs/4370258009,https://dscout.com,,,,"Production LLM/agent deployment experience (critical gap, not closable by study alone), evaluation harnesses for AI systems, LLM observability (Braintrust/LangSmith), LangChain/LangGraph, production experimentation (A/B, staged rollout, replay). MCP and prompt/context engineering are C-class transferable via the AI Career Agent project.","No action now. Re-score after a second real AI project ships to GitHub, or if Leela wants to apply anyway despite the production-LLM gap.","Found 2026-09-07 via Greenhouse board search. Remote-first workforce per JD; classified Remote-India, not hybrid. Application form live at time of check.",3d4be82c-b558-8139-bcad-e1f35337e7c2,https://app.notion.com/p/Dscout-Applied-AI-Engineer-India-3d4be82cb5588139bcade1f35337e7c2,2026-09-07T00:47:00.000Z,2026-09-07T00:47:00.000Z,FALSE,,,,,,,2026-09-07T00:47:00.000Z,2026-10-01,"Existence 20/30: official site dscout.com and a LinkedIn company page both exist; Google Maps NOT checked — the role is remote and dscout has no India office to verify, so no 10 points awarded for a local listing. Glassdoor 4.0/5 from 47 reviews, 75% recommend, marked Engaged Employer (glassdoor.com/Reviews/dscout-Reviews-E1311226.htm, 2026-09-07) → 40/40 under the non-India split. No AmbitionBox page (US company, no India entity found). Scale/age 6/10: established UX-research platform, roughly 150-200 staff. Red flags 10/20 (one soft flag): no scam, fee or fake-job signal; reviews are mixed, including recent ones describing the company as directionless. Verdict GENUINE — the cap on this row is role fit, not company risk.",B-AI+Java,dscout-4370258009,,,UNKNOWN,Unknown,,,,,"Exactly the target role type — remote-India, pure applied-AI engineering, MCP and agentic tooling named in the preferred list, and Leela's real MCP career-agent project speaks directly to it. But the JD's first required line is hands-on PRODUCTION experience shipping LLM-powered features or agents, which she does not have; AI relevance therefore scores 3/15 and the honest total is 61. Below the 65 threshold, so no resume was drafted this run. Worth reconsidering once a second real AI project (RAG app or multi-agent workflow) is on GitHub.",REAL,,,,Not checked,4,2-5 years,HIGH,2026-09-07T00:47:00.000Z,,,applied ai engineer,"Dscout — Applied AI Engineer, India"
APP41,Addepar,"Sr. Software Engineer, Backend – AI Platform",EXPIRED,MAYBE,,73,Good,78,16,12,15,80,GENUINE,Company Career Page,Unknown,India,"Pune, India",2026-09-07,,,,https://job-boards.greenhouse.io/addepar1/jobs/8516190002,https://job-boards.greenhouse.io/addepar1/jobs/8516190002,https://addepar.com,Addepar_Sr_Software_Engineer_Backend_AI_Platform_2026-09-07 (from resume_B_ai_java_v1),https://docs.google.com/document/d/1EaTNTegSA48tipLfePsomkOuMy1Hez4oDDs7ds1fZog/edit,,"NoSQL at production scale (DynamoDB/Redis), Docker/containerised deploys, Go, gRPC, observability/structured logging, WebSockets/real-time streaming. All D-class but learnable; Spring Boot is B-class (resume-listed, Leela flagged low confidence).",Leela to review the tailored resume and decide; set Status APPROVED in Notion to release it to the submission run.,Found 2026-09-07 via Greenhouse board search. JD states visa sponsorship is not available — irrelevant for an India-based applicant. Posting date not shown on the board; application form live at time of check.,3d4be82c-b558-81cb-b8ab-ee3a4f7fd263,https://app.notion.com/p/Addepar-Sr-Software-Engineer-Backend-AI-Platform-3d4be82cb55881cbb8abee3a4f7fd263,2026-09-07T00:47:00.000Z,2026-09-17T13:48:00.000Z,FALSE,,,,,,,2026-09-07T00:47:00.000Z,2026-09-08,"Existence 30/30: official site addepar.com incl. dedicated Pune office page (addepar.com/offices/pune, checked 2026-09-07); LinkedIn company page linkedin.com/company/addepar; Indian entity ADDEPAR TECHNOLOGY INDIA PRIVATE LIMITED, CIN U72900PN2021FTC202258 (ZaubaCorp/MCA). Google Maps listing NOT directly checked this run — office existence evidenced by the official offices page + registered MCA entity instead. Glassdoor 3.8/5 from 262 reviews, 62% recommend (glassdoor.co.in/Reviews/Addepar-Reviews-E423990.htm, 2026-09-07) → 30/40 under the non-India split. No AmbitionBox page found. Scale/age 10/10: founded 2009, >900 employees, India entity since 2021. Red flags 10/20 (one soft flag): no scam, fee or fake-job signal anywhere; but Glassdoor carries several negative culture reviews (invasive monitoring, favouritism) and there is an old 2018 US WARN layoff of 20 staff. Nothing disqualifying.",B-AI+Java,addepar1-8516190002,Posting closed before application. Verified 2026-09-17: absent from the employer's Greenhouse jobs API; the job URL redirects to the board with ?error=true.,,UNKNOWN,Unknown,,,,,"Backend-for-AI-platform role where Java/REST/SQL/testing dominate and LLM integration is PREFERRED not required — the profile Leela scores highest on. Soft flag: asks 5+ yrs vs her 4 yr 8 mo, and the title is Senior; that caps this at MAYBE rather than APPLY. No hard flag: Bachelor's satisfied, India work authorization satisfied (visa sponsorship not offered, not needed).",EXPIRED,,,,Not checked,3.8,5+ years production backend engineering,HIGH,2026-09-17T13:48:00.000Z,,,senior software engineer backend ai platform,"Addepar — Sr. Software Engineer, Backend – AI Platform"
APP47,Optum,AI/ML Engineer,EXPIRED,DO NOT APPLY,,,,,,,,,UNVERIFIED,Other,Onsite,India,"Hyderabad, Telangana, India",2026-09-07,,,,https://builtinhyderabad.in/job/ai-ml-engineer/8150665,https://builtinhyderabad.in/job/ai-ml-engineer/8150665,,,,,,Watch Optum's official careers site for a current Hyderabad AI/ML or Java+AI req.,Found 2026-09-07 via Built In Hyderabad search. Job removed 2026-02-17 per the listing page.,3d4be82c-b558-8130-8d15-d4d62b8f6b31,https://app.notion.com/p/Optum-AI-ML-Engineer-Hyderabad-3d4be82cb55881308d15d4d62b8f6b31,2026-09-07T00:48:00.000Z,2026-09-07T00:48:00.000Z,FALSE,,,,,,,2026-09-07T00:48:00.000Z,,"Gate not run — posting is expired, so no verification spend.",,builtinhyd-8150665,,,UNKNOWN,Unknown,,,,,"EXPIRED — the listing page itself states the job was removed at 19:37 IST on Tuesday 17 Feb 2026. No live posting to apply to, so it was not scored. Recorded only so future runs recognise and skip it. Worth noting for targeting: Optum runs a large Hyderabad AI/ML team and asked for Azure + RAG + vector DBs + Java/.NET, which is close to Leela's direction — their careers page is worth watching for a fresher req.",EXPIRED,,,,Not checked,,"5+ yrs software development, 2+ yrs AI/ML delivery",HIGH,2026-09-07T00:48:00.000Z,,,ai ml engineer,Optum — AI/ML Engineer (Hyderabad)
APP48,Coupang,Senior Staff Backend Engineer,REJECTED,DO NOT APPLY,,,,,,,,,UNVERIFIED,Company Career Page,Unknown,India,"Hyderabad, India",2026-09-07,,,,https://job-boards.greenhouse.io/coupang/jobs/7953042,https://job-boards.greenhouse.io/coupang/jobs/7953042,,,,,,Watch Coupang's Greenhouse board for mid-level backend openings in Hyderabad.,Found 2026-09-07 via Greenhouse board search. Title-only assessment; JD not fetched. Coupang hires in Hyderabad — watch their board for SDE II / mid-level backend reqs.,3d4be82c-b558-81af-85b9-d0c2b7087ab0,https://app.notion.com/p/Coupang-Senior-Staff-Backend-Engineer-Hyderabad-3d4be82cb55881af85b9d0c2b7087ab0,2026-09-07T00:48:00.000Z,2026-09-07T00:48:00.000Z,FALSE,,,,,,,2026-09-07T00:48:00.000Z,,Gate not run — hard-flagged on seniority before the company check.,,coupang-7953042,,,,,,,,,"HARD FLAG on seniority — Senior Staff is two levels above Leela's band; SYSTEM_SPEC 2 scores Lead/Staff/Architect at 0 for seniority and treats it as an automatic reject. Not scored in full and the JD was not fetched: the title alone settles it, so no further spend was justified. Hyderabad location is otherwise ideal, which is why Coupang stays worth watching at mid level.",UNVERIFIED,,,,Not checked,,,MEDIUM,2026-09-07T00:48:00.000Z,,,senior staff backend engineer,"Coupang — Senior Staff Backend Engineer, Hyderabad"
APP45,Eudia,AI Engineer,REJECTED,DO NOT APPLY,,52,Low Priority,48,8,20,3,,UNVERIFIED,Company Career Page,Unknown,India,"Bengaluru, India",2026-09-07,,,,https://job-boards.greenhouse.io/eudia/jobs/4019428009,https://job-boards.greenhouse.io/eudia/jobs/4019428009,,,,,"Master's/Ph.D. (cannot be closed by learning), MLOps tooling, RAG in production, ML model diagnosis, applied ML in customer deployments, client-facing AI delivery.",None. Rejected record kept so future runs skip it.,Found 2026-09-07 via Greenhouse board search. Legal-tech AI company. Application form live at time of check.,3d4be82c-b558-812d-8198-eed9a2300b88,https://app.notion.com/p/Eudia-AI-Engineer-3d4be82cb558812d8198eed9a2300b88,2026-09-07T00:48:00.000Z,2026-09-07T00:48:00.000Z,FALSE,,,,,,,2026-09-07T00:48:00.000Z,,"Gate not run — hard-flagged on the missing mandatory degree before the company check, so no verification spend.",,eudia-4019428009,,,UNKNOWN,Unknown,,,,,"HARD FLAG — the JD lists a Master's or Ph.D. in CS/ML/AI/Maths/Statistics as a requirement. Leela holds a B.Tech, so a mandatory qualification is missing and SYSTEM_SPEC 10 forces rejection regardless of the rest. Separately the role is ML-first (LLMs, RAG, MLOps, model debugging, client-facing deployments), which is beyond what her profile supports today. Years asked (2-5) would have fitted.",REAL,,,,Not checked,,2-5 years AI/ML engineering or data science,HIGH,2026-09-07T00:48:00.000Z,,,ai engineer,Eudia — AI Engineer
APP46,Sigmoid,Software Development Engineer III (Backend),REJECTED,DO NOT APPLY,,41,Low Priority,35,4,12,0,,UNVERIFIED,Company Career Page,Hybrid,India,"Bengaluru, India",2026-09-07,,,,https://job-boards.greenhouse.io/sigmoid/jobs/8086216002,https://job-boards.greenhouse.io/sigmoid/jobs/8086216002,,,,,"NodeJS, MongoDB, MySQL at depth, CSS preprocessors and front-end work. Not worth closing — the gap points away from her target track.",None. Rejected record kept so future runs skip it.,"Found 2026-09-07 via Greenhouse board search. Hybrid, Bengaluru. Application form live at time of check.",3d4be82c-b558-8142-a89d-e4f40ba10aa5,https://app.notion.com/p/Sigmoid-Software-Development-Engineer-III-Backend-3d4be82cb5588142a89de4f40ba10aa5,2026-09-07T00:48:00.000Z,2026-09-07T00:48:00.000Z,FALSE,,,,,,,2026-09-07T00:48:00.000Z,,"Gate not run — rejected on stack mismatch before the company check, so no verification spend.",,sigmoid-8086216002,,,UNKNOWN,Unknown,,,,,"Stack mismatch. The required skills are NodeJS, MySQL/MongoDB and front-end CSS work — there is no Java, no JVM and no AI content, so technical match is 4/25 and Java/backend relevance 2/10. The 5-8 year band also sits above her 4 yr 8 mo. Nothing here builds toward the AI or Java-backend target.",REAL,,,,Not checked,,5-8 years,HIGH,2026-09-07T00:48:00.000Z,,,software development engineer iii backend,Sigmoid — Software Development Engineer III (Backend)
APP49,Onehouse,Backend Engineer - Distributed Systems (India),RESUME_PREPARED,MAYBE,,71,Good,68,12,20,3,46,CAUTION,Other,Remote-India,India,India (Remote),2026-09-08,,,,https://jobs.lever.co/Onehouse/2e0958a7-d86e-4b9e-9f81-b18bdf47f157,https://jobs.lever.co/Onehouse/2e0958a7-d86e-4b9e-9f81-b18bdf47f157,https://www.onehouse.ai/,RESUME_2026-09-08_ONEHOUSE_BACKEND_ENGINEER_V01,https://docs.google.com/document/d/1eGC1idejN0Djp0C315AnAFMq939oxt0lBbAPXFd2LRs/edit,,"Kubernetes (D), gRPC (D), production microservices at scale (E - must not claim), Go (optional), Firebase (optional)","Leela to review resume + application pack, then set Status APPROVED if she wants it submitted","Found via Lever board search 2026-09-08. JD requires microservices, Kubernetes, gRPC, Java, cloud (AWS/GCP/Azure). Preferred: Go, Firebase, SaaS.",3d5be82c-b558-8133-bd6b-d52519d25bac,https://app.notion.com/p/Onehouse-Backend-Engineer-Distributed-Systems-India-3d5be82cb5588133bd6bd52519d25bac,2026-09-08T00:57:00.000Z,2026-09-08T01:00:00.000Z,FALSE,,,,,,,2026-09-08T00:57:00.000Z,2026-09-09,"Checked 2026-09-08. Website onehouse.ai (10). LinkedIn company pages linkedin.com/company/onehousehq and in.linkedin.com/company/onehouseindia (10). Registered Indian entity ONEHOUSE INDIA PRIVATE LIMITED, CIN U72200KA2022PTC162880, Karnataka, incorporated 2022 (Tofler, Tracxn, Instafinancials). Google Maps office listing NOT checked (0). Glassdoor page E2073510 exists but has only 1 review and no readable overall rating (0). AmbitionBox page not found (0). Scale/age: US company founded 2021, India entity 2022, VC-backed data-lakehouse startup behind Apache Hudi; sub-200 headcount (6). Red-flag searches (scam / fake job / salary delay / layoffs): nothing found (20). Total 46 = CAUTION, driven entirely by absent employee-review data, not by any negative signal.",C-JavaBackend,,,,UNKNOWN,Unknown,,Lever application form on jobs.lever.co (no login required); manual or laptop submission run,,,"Score 71 (Good) would be APPLY; Company Verdict CAUTION caps it at MAYBE per SYSTEM_SPEC 3a. Best structural fit found today: Java primary, asks 3+ yrs vs Leela 4.7, genuine Remote-India, mid-level with no senior/lead title. No AI content in the JD, so it advances the Java-backend track only.",REAL,,,No email contact - board application only,Not checked,,3+ years backend engineer,HIGH,2026-09-08T01:00:00.000Z,,,backend engineer distributed systems,"Onehouse — Backend Engineer, Distributed Systems (India)"
APP50,GHX (Global Healthcare Exchange),Senior AI Engineer,MATCHED,MAYBE,,60,Possible,57,11,18,8,80,GENUINE,Company Career Page,Unknown,India,"Hyderabad, Telangana, India",2026-09-08,,,,https://job-boards.greenhouse.io/globalhealthcareexchangeinc/jobs/4694489005,https://job-boards.greenhouse.io/globalhealthcareexchangeinc/jobs/4694489005,https://www.ghx.com/,,,,"Professional Python depth (B/D), prompt engineering and LLM evaluation at production level (D), ground-truth dataset design (D), agent orchestration (D), LangChain/LlamaIndex (D), AWS Textract/OCR (E), hands-on AWS EC2/S3/SQS/Lambda/ECS (D - cert only)",Optional stretch application — Leela to decide; would need an honest Python/LLM-eval framing rather than claimed production AI experience,"JD: LLM-powered document understanding platform. Required: Python, prompt engineering, LLM evaluation, ground-truth datasets, LLM APIs (OpenAI/Anthropic/Azure AI), agent orchestration, Clean Architecture/DDD, REST, Git/CI-CD/containers, AWS. Preferred: AWS Textract, LangChain/LlamaIndex, NLP.",3d5be82c-b558-81a5-8dcc-ce7d081c62d0,https://app.notion.com/p/GHX-Senior-AI-Engineer-Hyderabad-3d5be82cb55881a58dccce7d081c62d0,2026-09-08T00:57:00.000Z,2026-09-08T00:57:00.000Z,FALSE,,,,,,,2026-09-08T00:57:00.000Z,,"Checked 2026-09-08. Website ghx.com with official careers page (10). LinkedIn company page present (10). India presence confirmed: GHX INDIA PRIVATE LIMITED registered entity (Tracxn) and BizWest press report 2023-08-24 'Global Healthcare Exchange opens India office'; Hyderabad is the stated location on the Greenhouse req (10, Maps itself not checked). Glassdoor 3.9/5 from 327 reviews, 72% recommend to a friend, size 1001-5000, founded 2000 (glassdoor.com/Overview/Working-at-Global-Healthcare-Exchange-EI_IE10030.11,37.htm, read 2026-09-08) = 30/40 on the non-India split. AmbitionBox page not found (0, absorbed into the Glassdoor split). Scale/age 10. Red flags: no scam or fake-job signals; some historical Glassdoor reviews mention layoffs, treated as one soft flag (10). Total 80 = GENUINE.",B-AI+Java,,,,UNKNOWN,Unknown,,,,,"Score 60 (Possible). Genuine, well-rated Hyderabad employer building an LLM document-understanding platform — exactly the AI-integration direction Leela wants. Held at MAYBE, not APPLY: the stack is Python-first with no Java, and the JD expects real prompt-engineering / LLM-evaluation / agent-orchestration depth that Leela currently has only from the AI Career Agent project and AI-900. Below the 65 threshold, so no tailored resume drafted this run.",REAL,,,,Not checked,,5+ years software engineering,HIGH,2026-09-08T00:57:00.000Z,,,senior ai engineer,GHX — Senior AI Engineer (Hyderabad)
APP55,Glean,"Software Engineer, Backend",REJECTED,DO NOT APPLY,,52,Low Priority,48,9,10,3,,UNVERIFIED,Company Career Page,Onsite,India,"Bangalore, India",2026-09-08,,,,https://job-boards.greenhouse.io/gleanwork/jobs/4006731005,https://job-boards.greenhouse.io/gleanwork/jobs/4006731005,,,,,"Distributed systems infrastructure at scale (E), Go/C++ (E), GCP/AWS/Azure cloud-native practice (D), design docs for large-scale infra (C)",,,3d5be82c-b558-814d-9e02-e8744b3c9d62,https://app.notion.com/p/Glean-Software-Engineer-Backend-Bangalore-3d5be82cb558814d9e02e8744b3c9d62,2026-09-08T00:58:00.000Z,2026-09-08T00:58:00.000Z,FALSE,,,,,,,2026-09-08T00:58:00.000Z,,Company gate not run - rejected on experience/seniority before the check.,,,6+ yrs distributed-systems infra required; onsite Bangalore,,UNKNOWN,Unknown,,,,,"6+ yrs required in distributed-systems infrastructure specifically, versus 4.7 yrs of enterprise application backend work; Leela's distributed-systems and cloud-native depth is thin. Fully in-person in Bangalore. Glean is a high-quality AI-search company and would be excellent career value, so keep it on the watch list for a mid-level opening rather than this one.",REAL,,,,Not checked,,6+ years distributed systems / cloud-native infrastructure,HIGH,2026-09-08T00:58:00.000Z,,,software engineer backend,"Glean — Software Engineer, Backend (Bangalore)"
APP56,Jeeves,Senior AI Engineer,REJECTED,DO NOT APPLY,,,,,,,,,UNVERIFIED,Other,Remote-India,India,India (Remote),2026-09-08,,,,https://jobs.lever.co/tryjeeves/ded9e04e-f18e-4d4c-ae43-4b7882c6200b,https://jobs.lever.co/tryjeeves/ded9e04e-f18e-4d4c-ae43-4b7882c6200b,,,,,"3 yrs production AI/ML (E), RAG pipelines and vector DBs (D), ML model serving (E), MLflow/W&B/Vertex/SageMaker (E), observability tooling (D)",,,3d5be82c-b558-81d5-81bc-c2e219cdef3e,https://app.notion.com/p/Jeeves-Senior-AI-Engineer-India-Remote-3d5be82cb55881d581bcc2e219cdef3e,2026-09-08T00:58:00.000Z,2026-09-08T00:58:00.000Z,FALSE,,,,,,,2026-09-08T00:58:00.000Z,,Company gate not run - hard-flag rejection preceded the check.,,,Hard flag: 3 yrs production AI/ML experience mandatory,,UNKNOWN,Unknown,,,,,HARD FLAG: minimum 3 years of AI/ML systems in production is a mandatory bar Leela cannot meet honestly. Remote-India fintech and otherwise attractive; revisit only once she has genuine production AI experience.,REAL,,,,Not checked,,5+ years software engineering; minimum 3 years AI/ML systems in production,HIGH,2026-09-08T00:58:00.000Z,,,senior ai engineer,"Jeeves — Senior AI Engineer (India, Remote)"
